id,accelerometer x ,accelerometer y ,accelerometer z ,activity
5fbaa252ab33096d8049d846,-21.978871855420916,21.876636037116278,20.17941138888873,walking
5fbaa252ab33096d8049d846,-25.252582072825227,17.553386619772873,5.583917651810885,walking
5fbaa252ab33096d8049d846,-3.810537336249814,-1.8375061577581082,-7.520931728850197,walking
5fbaa252ab33096d8049d846,4.149354921654122,-3.508672499294,-2.847486454382702,walking
5fbaa252ab33096d8049d846,6.7247148323251915,-2.7808298893678662,-12.148315395841685,walking
5fbaa252ab33096d8049d846,6.974274618417406,3.320037893790566,-15.019253417408716,walking
5fbaa252ab33096d8049d846,5.174806264737074,11.280956894424769,-10.795104589868167,walking
5fbaa252ab33096d8049d846,-2.0454417666648492,9.289216151865254,7.095842672376797,walking
5fbaa252ab33096d8049d846,1.7554729579636772,-3.222302558505051,4.6789666861759756,walking
5fbaa252ab33096d8049d846,10.903821228672479,-2.166451064583786,-10.458982888536976,walking
5fbaa252ab33096d8049d846,7.491363853265899,-6.047946258735434,-6.2218521660027415,walking
5fbaa252ab33096d8049d846,7.334611749460532,-5.2203595748747,-2.314579493166619,walking
5fbaa252ab33096d8049d846,-4.66229076810172,2.9003245074225754,-1.01788951891762,walking
5fbaa252ab33096d8049d846,-10.804578957522462,6.6403256507147335,2.0472295520672645,walking
5fbaa252ab33096d8049d846,-12.320503928919923,5.999015197019858,2.6279020045969137,walking
5fbaa252ab33096d8049d846,-5.844333915826863,-2.186874960049513,-0.7764150415132542,walking
5fbaa252ab33096d8049d846,2.050840614219532,-2.4498674430446203,-1.5794293223638607,walking
5fbaa252ab33096d8049d846,2.6759545467301002,-1.7647618803549183,-2.2290154594947165,walking
5fbaa252ab33096d8049d846,1.6488851343672188,0.6543179639238477,2.7513263578997567,walking
5fbaa252ab33096d8049d846,-0.737564169740814,3.9197813491021556,3.1173104033492747,walking
5fbaa252ab33096d8049d846,-0.5215439198317644,7.30322982666126,4.76602819873404,walking
5fbaa252ab33096d8049d846,-2.7001840427049086,2.7335686527824943,2.0199478824737915,walking
5fbaa252ab33096d8049d846,-2.871752464913091,0.32100449988731405,1.349172767908645,walking
5fbaa252ab33096d8049d846,-3.588655124692546,3.040394575091615,1.4327557360960155,walking
5fbaa252ab33096d8049d846,-2.8440364301123173,5.37691481113281,3.268979147178891,walking
5fbaa252ab33096d8049d846,-1.785620004079939,4.600262699403567,3.77122870841783,walking
5fbaa252ab33096d8049d846,-1.5358894340924598,4.379987494760688,1.6527406429088645,walking
5fbaa252ab33096d8049d846,-3.5957761475318595,4.3094038099389085,-0.47282437757427664,walking
5fbaa252ab33096d8049d846,-3.8053025069746944,2.711469209320648,-0.793785252183503,walking
5fbaa252ab33096d8049d846,-4.3775486938326225,2.91937759755524,1.6184637995420517,walking
5fbaa252ab33096d8049d846,-2.7423914681638317,4.5774207372961735,0.27521517786045446,walking
5fbaa252ab33096d8049d846,0.7660899983901581,2.7893723755274644,1.5028725198445336,walking
5fbaa252ab33096d8049d846,6.104722148879274,1.299393134230849,1.4487525262256788,walking
5fbaa252ab33096d8049d846,12.289668391276043,6.73040110244608,-3.0052846705919807,walking
5fbaa252ab33096d8049d846,14.511208649955314,9.691411426533588,-7.849049133263815,walking
5fbaa252ab33096d8049d846,7.742708440122964,4.258477738007915,-0.36032418189100784,walking
5fbaa252ab33096d8049d846,-4.0996379302502115,-1.6804128885644847,4.546770742426322,walking
5fbaa252ab33096d8049d846,-4.478064457756917,-2.681251744734517,0.3983286518876985,walking
5fbaa252ab33096d8049d846,2.4954871209408225,-2.436244551739051,-1.0989852390054322,walking
5fbaa252ab33096d8049d846,3.5090199671065534,-4.392238527525622,0.3031296116257659,walking
5fbaa252ab33096d8049d846,3.5361611218526376,-8.711679989244953,-0.6749899469052163,walking
5fbaa252ab33096d8049d846,1.9705852816712737,-9.908822348540918,-0.6048887558806623,walking
5fbaa252ab33096d8049d846,1.5448270990862505,-10.811764372345547,-0.29210523704625135,walking
5fbaa252ab33096d8049d846,1.921413086648181,-8.662445800205669,-0.5793229747295193,walking
5fbaa252ab33096d8049d846,1.3593358189511882,-8.051184910596582,-0.6216351804198751,walking
5fbaa252ab33096d8049d846,1.8094631369948022,-6.798740217512004,-0.7237437342422295,walking
5fbaa252ab33096d8049d846,1.6340787998807236,-5.93068860226455,-1.1259422654040252,walking
5fbaa252ab33096d8049d846,2.875004076344011,-4.378699785253086,-0.43726318361339467,walking
5fbaa252ab33096d8049d846,1.0365987602031286,-1.5439597723964233,0.9068334375928955,walking
5fbaa252ab33096d8049d846,-1.7416246831290838,0.9703893262585379,2.2287016392141084,walking
5fbaa252ab33096d8049d846,-5.432086498060948,4.962926300699601,5.793745242439146,walking
5fbaa252ab33096d8049d846,-17.645574309232522,23.918003566522472,23.44643058311074,walking
5fbaa252ab33096d8049d846,-26.18442385791584,25.637564320649446,11.419573001492127,walking
5fbaa252ab33096d8049d846,-7.182593185846194,-0.8337234418118964,-8.152694036936051,walking
5fbaa252ab33096d8049d846,5.130023808148222,-7.720791866123692,-2.5626020383879418,walking
5fbaa252ab33096d8049d846,6.955906522122278,-6.021533778947813,-10.01302099055072,walking
5fbaa252ab33096d8049d846,10.206226292871438,1.6578888382859107,-14.350929651772296,walking
5fbaa252ab33096d8049d846,7.2324179916164795,8.352093512523531,-16.17304796249772,walking
5fbaa252ab33096d8049d846,0.48526970770951783,7.402673991656156,-2.018444055639153,walking
5fbaa252ab33096d8049d846,-3.2107523650224477,-2.2604175363703636,11.059906609541859,walking
5fbaa252ab33096d8049d846,7.63910494866273,-4.04279688196608,-3.472277247089358,walking
5fbaa252ab33096d8049d846,8.83581589858747,-6.604310293014762,-10.457405096603347,walking
5fbaa252ab33096d8049d846,8.022368091262605,-13.266692853848873,-2.0665857818695854,walking
5fbaa252ab33096d8049d846,3.8214506950564346,-5.353807245679919,-4.122556239142846,walking
5fbaa252ab33096d8049d846,-7.7577648736871385,-0.20784550929940337,0.8108593596964173,walking
5fbaa252ab33096d8049d846,-10.745276470925491,6.8394943717646095,2.024988744915997,walking
5fbaa252ab33096d8049d846,-9.810309679334953,1.000891540241998,1.7141741376132562,walking
5fbaa252ab33096d8049d846,-1.2995112963454216,-4.90279756831808,0.39106974089122937,walking
5fbaa252ab33096d8049d846,2.7571158840818732,-5.178712938141327,-2.7779409795519086,walking
5fbaa252ab33096d8049d846,2.2476442070962896,-3.343358731576207,-1.8930930547861713,walking
5fbaa252ab33096d8049d846,1.7349788258633407,-1.4137556331431886,-0.8242222224676659,walking
5fbaa252ab33096d8049d846,1.0023001769009545,0.30568845267272415,5.126289403647157,walking
5fbaa252ab33096d8049d846,1.2233552496017652,1.9664369122581213,5.23709974848628,walking
5fbaa252ab33096d8049d846,-1.0442564462201642,-2.9830905176007088,4.168866450012822,walking
5fbaa252ab33096d8049d846,-3.156360553027657,-1.992343901391628,1.4674911180823993,walking
5fbaa252ab33096d8049d846,-2.5357648450286288,2.598545561556864,1.9575799426561922,walking
5fbaa252ab33096d8049d846,-0.256492691274709,4.611196389224096,-0.13742876570637186,walking
5fbaa252ab33096d8049d846,-0.21243445666420557,3.1918191887546765,3.302455901674964,walking
5fbaa252ab33096d8049d846,-2.4636128691897565,2.2920594472003613,0.7468728115968313,walking
5fbaa252ab33096d8049d846,-4.512287206962796,0.26331653886471784,-1.4464349728239219,walking
5fbaa252ab33096d8049d846,-5.34119833084967,0.1351726975387706,-0.8440791783582442,walking
5fbaa252ab33096d8049d846,-6.369460101974859,1.0691337394650908,0.4679287279423441,walking
5fbaa252ab33096d8049d846,-2.6095702000009675,1.5250431282928858,1.599892926290035,walking
5fbaa252ab33096d8049d846,4.317000722837381,-0.954946166889366,4.210841918290951,walking
5fbaa252ab33096d8049d846,11.437242911926887,1.161485199314665,1.642976639701981,walking
5fbaa252ab33096d8049d846,15.048400906419047,7.165461641599569,-6.659670298175551,walking
5fbaa252ab33096d8049d846,12.365477015482158,5.237493006302749,-4.606497275734455,walking
5fbaa252ab33096d8049d846,1.4826678051560618,-2.348364866182722,3.855093121613729,walking
5fbaa252ab33096d8049d846,-6.1295560897752335,-3.182732800370596,3.5677575095397005,walking
5fbaa252ab33096d8049d846,-2.1637639435205474,-3.547645107585435,0.6274009466627346,walking
5fbaa252ab33096d8049d846,2.75086757359401,-4.028368143821924,0.037230014460579164,walking
5fbaa252ab33096d8049d846,3.5686327981046526,-7.188569812600427,-0.4363905480483342,walking
5fbaa252ab33096d8049d846,2.7952642566092587,-9.627600539066712,0.40032176985885803,walking
5fbaa252ab33096d8049d846,2.0493081348003415,-9.954674580863006,-0.5878985111910374,walking
5fbaa252ab33096d8049d846,1.8092392802896455,-9.425599099829666,0.09035681498933079,walking
5fbaa252ab33096d8049d846,1.4341708687814383,-7.049047109748942,-1.5261503235017537,walking
5fbaa252ab33096d8049d846,1.2075155109979265,-6.523984767523322,-0.22928269136674806,walking
5fbaa252ab33096d8049d846,1.504544696566359,-5.061464157107998,-1.1396721717376364,walking
5fbaa252ab33096d8049d846,2.1774544009512624,-4.3974087461049844,0.2697227397624622,walking
5fbaa252ab33096d8049d846,3.1073721591308257,-1.2401223040558877,0.25616876463479943,walking
5fbaa252ab33096d8049d846,1.426370003809486,0.5693142714985795,1.8678674712939058,walking
5fbaa252ab33096d8049d846,-2.9643645943954717,3.634648302433998,2.1800347577942882,walking
5fbaa252ab33096d8049d846,-5.389603148563513,8.456493425730566,7.833856245403891,walking
5fbaa252ab33096d8049d846,-22.39074205569885,25.98804028070844,21.33722219757474,walking
5fbaa252ab33096d8049d846,-25.04330780872187,16.97099874126757,7.852126097048137,walking
5fbaa252ab33096d8049d846,-2.8107926615164223,-5.513367215358835,-8.04369506165834,walking
5fbaa252ab33096d8049d846,2.8656232032101245,-5.9384225983337835,-3.0939973293383747,walking
5fbaa252ab33096d8049d846,8.924886799761975,-3.6439561406349474,-9.259181949246914,walking
5fbaa252ab33096d8049d846,8.7070332685249,4.472084557016186,-12.48127721422722,walking
5fbaa252ab33096d8049d846,5.950747891954823,11.181024505569216,-17.723369769353162,walking
5fbaa252ab33096d8049d846,-2.1119553186961966,8.217888621345233,-0.4876404859931429,walking
5fbaa252ab33096d8049d846,-3.551675307180333,-5.433542029904233,10.287234238572315,walking
5fbaa252ab33096d8049d846,7.877809858280298,-2.2623399068073136,-4.422644809903956,walking
5fbaa252ab33096d8049d846,10.699872478139444,-5.071079696072683,-8.896778560290123,walking
5fbaa252ab33096d8049d846,10.909848415078613,-9.652720459277692,-3.412238275670803,walking
5fbaa252ab33096d8049d846,1.570508598128587,-1.0802694483234223,-1.6202902984122036,walking
5fbaa252ab33096d8049d846,-8.817032313477695,5.417166073506384,2.671406872752943,walking
5fbaa252ab33096d8049d846,-13.328290139881446,8.622368485658658,2.7091424091448952,walking
5fbaa252ab33096d8049d846,-8.81791436887148,-3.7161167882279855,-3.241336674856405,walking
5fbaa252ab33096d8049d846,0.2017739453777353,-5.94799703560936,-2.062412554251898,walking
5fbaa252ab33096d8049d846,1.9093830922474797,-3.982916362901056,-3.513975456839451,walking
5fbaa252ab33096d8049d846,-0.07945587691679534,-4.942132904460531,2.869885398529952,walking
5fbaa252ab33096d8049d846,-1.275219687331338,0.6731263108603773,2.9858952271121098,walking
5fbaa252ab33096d8049d846,-2.1915356532358006,7.158480176066272,6.498181002105852,walking
5fbaa252ab33096d8049d846,-1.8788533017851083,4.875687478086091,3.0744160585296587,walking
5fbaa252ab33096d8049d846,-1.110019131236484,0.13585833817164872,2.089836594082897,walking
5fbaa252ab33096d8049d846,-0.4567427254884362,0.8906382152174039,-0.22251810374808612,walking
5fbaa252ab33096d8049d846,-1.8696173104372606,2.7576312205327307,1.8301658172671613,walking
5fbaa252ab33096d8049d846,-1.4897183595623216,3.307645991392568,3.236652278934524,walking
5fbaa252ab33096d8049d846,-2.0526306680480295,2.3380530501792327,1.4917823360049038,walking
5fbaa252ab33096d8049d846,-2.731642311876362,1.404528784671319,-0.03688796050611587,walking
5fbaa252ab33096d8049d846,-4.109115461944042,2.5973177133083114,1.2799807925444266,walking
5fbaa252ab33096d8049d846,-3.441341731853793,3.243803700365869,3.139251462042555,walking
5fbaa252ab33096d8049d846,-0.6804112032993359,4.231485439271867,2.572555470560771,walking
5fbaa252ab33096d8049d846,3.1016184352554923,-0.23585632117983124,0.9271256041817322,walking
5fbaa252ab33096d8049d846,5.120599730801217,-2.2457527760902085,-1.2442475345704178,walking
5fbaa252ab33096d8049d846,9.156199926233112,4.656675363744107,-3.931306324680187,walking
5fbaa252ab33096d8049d846,12.71955462507091,7.838395502376633,-6.675763378811372,walking
5fbaa252ab33096d8049d846,6.822731873576483,3.958402459725459,-0.3757114195725051,walking
5fbaa252ab33096d8049d846,-3.8128419464007646,-1.9069596479717124,3.264867140414913,walking
5fbaa252ab33096d8049d846,-2.8885198293922665,-2.225881145321603,0.45778153365711294,walking
5fbaa252ab33096d8049d846,4.383726190805709,-2.4470617800153622,-1.5333980033563317,walking
5fbaa252ab33096d8049d846,4.225477220806763,-5.079909462419703,0.8675774865913624,walking
5fbaa252ab33096d8049d846,4.106380751746319,-8.942964229120825,-0.5367822235496763,walking
5fbaa252ab33096d8049d846,1.0766816951836584,-9.518447751248925,0.7182947161815406,walking
5fbaa252ab33096d8049d846,0.9834689741998479,-10.410001685618047,-0.3883994013530011,walking
5fbaa252ab33096d8049d846,0.7214757027397487,-8.489811456994726,-0.4936781705169426,walking
5fbaa252ab33096d8049d846,1.0296363289328352,-7.762946364341629,-1.0164262990796173,walking
5fbaa252ab33096d8049d846,1.0659662655832747,-6.0501735921880195,-0.5134748158164943,walking
5fbaa252ab33096d8049d846,2.1377773963083695,-5.429348222043986,-1.4257992112943971,walking
5fbaa252ab33096d8049d846,3.129184001101247,-3.2016056938477893,-0.2714651509180428,walking
5fbaa252ab33096d8049d846,1.5065095300535534,-0.026246050731374204,0.6746153284897064,walking
5fbaa252ab33096d8049d846,-2.0641892308516336,1.8685134166294275,2.5449929856171267,walking
5fbaa252ab33096d8049d846,-4.980578085875397,6.081649346424709,5.8080599165887286,walking
5fbaa252ab33096d8049d846,-13.630041044490541,25.658247643927993,24.158549951750288,walking
5fbaa252ab33096d8049d846,-24.649840712880334,24.894969786454524,13.616468997610312,walking
5fbaa252ab33096d8049d846,-8.958723558703372,-3.822967957966542,-7.384540584663826,walking
5fbaa252ab33096d8049d846,4.639684607689577,-8.042179989086451,-4.021721804234004,walking
5fbaa252ab33096d8049d846,5.60155862554821,-5.6461201325128405,-9.797097318574759,walking
5fbaa252ab33096d8049d846,10.023899009384781,0.5196613914762924,-12.951823239519454,walking
5fbaa252ab33096d8049d846,5.301519733231073,6.759160530419308,-17.537672972956223,walking
5fbaa252ab33096d8049d846,-2.7732833013863303,9.584392303516967,-1.8760659823361012,walking
5fbaa252ab33096d8049d846,-6.9602586102072115,-1.3199634803768943,9.120100564287382,walking
5fbaa252ab33096d8049d846,6.081557317287604,-6.934249213400315,-1.694357629330001,walking
5fbaa252ab33096d8049d846,10.542650658098752,-6.1006180521998035,-10.508625634028428,walking
5fbaa252ab33096d8049d846,9.066460533591943,-10.292682917329632,-5.544194205619133,walking
5fbaa252ab33096d8049d846,5.355159193274794,-2.0053261968553207,-2.8843912636912545,walking
5fbaa252ab33096d8049d846,-5.72163535296138,4.236538948644473,0.580694927161146,walking
5fbaa252ab33096d8049d846,-9.644863670350393,10.206153729413606,4.440003024439813,walking
5fbaa252ab33096d8049d846,-10.6078873056844,0.4542133094299716,1.2641868309496358,walking
5fbaa252ab33096d8049d846,-1.3248584538195385,-5.787888367619232,-0.8108555204855954,walking
5fbaa252ab33096d8049d846,3.027027610073724,-3.5488940720991633,-2.590478093448253,walking
5fbaa252ab33096d8049d846,3.783301747221371,-4.9813667383990365,0.7787653163974333,walking
5fbaa252ab33096d8049d846,2.2151051692775967,-1.8532907425309482,3.6764685956713175,walking
5fbaa252ab33096d8049d846,-0.7899519619218944,1.9644660311956033,3.57689973006908,walking
5fbaa252ab33096d8049d846,-4.213494483495186,3.4454477082585484,0.06344057212720622,walking
5fbaa252ab33096d8049d846,-5.323312448333794,1.5453966961444596,-0.6532778667846351,walking
5fbaa252ab33096d8049d846,-4.115937976829476,1.340448109985573,-0.09648260407801224,walking
5fbaa252ab33096d8049d846,-1.591933895076941,0.7573048619117682,4.260647188131089,walking
5fbaa252ab33096d8049d846,1.051339912512089,3.225701110649516,5.279739241369425,walking
5fbaa252ab33096d8049d846,1.0657253612634792,3.4617580251263824,1.5519524360553132,walking
5fbaa252ab33096d8049d846,-2.7828567636510324,3.0942924981331643,-2.0598643172841915,walking
5fbaa252ab33096d8049d846,-4.534654114175204,1.8493144998182638,0.12364735076018296,walking
5fbaa252ab33096d8049d846,-5.6598651215831435,0.9156819746444551,1.2648378439133536,walking
5fbaa252ab33096d8049d846,-4.149988156490254,2.4449895585157737,1.1223066409712252,walking
5fbaa252ab33096d8049d846,0.8414807897512198,2.0614252193596565,0.8623005549305899,walking
5fbaa252ab33096d8049d846,3.925635837518384,-1.4417599078593515,0.9835808415870422,walking
5fbaa252ab33096d8049d846,7.189246996295303,-0.43391756915342405,1.271945533582726,walking
5fbaa252ab33096d8049d846,11.009131091061422,6.122533432129821,-2.5334487711002085,walking
5fbaa252ab33096d8049d846,13.294172789332926,8.650110333654142,-4.085491729443547,walking
5fbaa252ab33096d8049d846,6.802807250353448,0.7007924639758247,1.0127354784112252,walking
5fbaa252ab33096d8049d846,-1.6145675977397898,-4.0497756099886395,3.1536057158917026,walking
5fbaa252ab33096d8049d846,-2.150085896038225,-3.3635480927162753,0.10921617380948667,walking
5fbaa252ab33096d8049d846,1.726725646171562,-4.000877653841307,-0.22659813519062988,walking
5fbaa252ab33096d8049d846,2.341124608047948,-5.518918028850158,0.3226378926981074,walking
5fbaa252ab33096d8049d846,2.9833554661805994,-9.008254076843834,-0.3430034007132956,walking
5fbaa252ab33096d8049d846,0.9507219439947276,-9.420812198986816,-0.8181768589473599,walking
5fbaa252ab33096d8049d846,1.1491062380869626,-9.415051271510004,0.09814244158512397,walking
5fbaa252ab33096d8049d846,1.0278610061188964,-7.634943842677709,-1.1375481613303597,walking
5fbaa252ab33096d8049d846,1.5718344809117182,-6.94487680520261,-0.08350675087536308,walking
5fbaa252ab33096d8049d846,2.11865704978125,-5.918964539819171,-0.6951334080763587,walking
5fbaa252ab33096d8049d846,3.328985725252732,-5.503832941259555,-0.048402248169580275,walking
5fbaa252ab33096d8049d846,3.462045766235428,-2.7583930652649746,0.2400876833963801,walking
5fbaa252ab33096d8049d846,1.2612813741073374,-0.4453154013208602,2.006622987908634,walking
5fbaa252ab33096d8049d846,-3.480476970809257,1.9445748071755424,3.0878381003138236,walking
5fbaa252ab33096d8049d846,-5.9203120970414425,7.263183824942369,8.46692051978986,walking
5fbaa252ab33096d8049d846,-24.40799006093936,25.70475397378975,24.74763102334321,walking
5fbaa252ab33096d8049d846,-23.987368487456315,19.426047613138643,7.396050725541402,walking
5fbaa252ab33096d8049d846,-1.7035268400701682,-4.203120544261987,-9.942926125577817,walking
5fbaa252ab33096d8049d846,1.4635453099822637,-6.6224713318526565,-2.3565491080312277,walking
5fbaa252ab33096d8049d846,9.034623658026806,-8.70552867151457,-14.620751017329994,walking
5fbaa252ab33096d8049d846,8.796207963770922,0.2918817185980149,-13.787302146062654,walking
5fbaa252ab33096d8049d846,10.089776234640569,6.718233343695805,-14.62290875030071,walking
5fbaa252ab33096d8049d846,-1.96733358762447,18.77630937873917,1.1485824787011145,walking
5fbaa252ab33096d8049d846,-7.461348126927187,8.34950643829981,12.31237353464324,walking
5fbaa252ab33096d8049d846,7.147630109356303,-8.453279662612243,-0.8239117274745856,walking
5fbaa252ab33096d8049d846,14.138963184326023,-7.679053104375635,-7.881966651999237,walking
5fbaa252ab33096d8049d846,11.739805696784554,-12.468409868815398,-7.4712978543360276,walking
5fbaa252ab33096d8049d846,2.893942920945314,-4.588035457576536,-5.155521510127379,walking
5fbaa252ab33096d8049d846,-7.50902636843517,2.4875628135018397,-3.9349563485856867,walking
5fbaa252ab33096d8049d846,-13.576032576639076,9.538488023412784,5.730022921783473,walking
5fbaa252ab33096d8049d846,-13.137810915951563,2.3868010166667775,2.1416548428316764,walking
5fbaa252ab33096d8049d846,-1.8014813216475811,-6.069771331408461,-1.3340522868712397,walking
5fbaa252ab33096d8049d846,5.897237373083092,-4.569234348290301,-1.8878192854859241,walking
5fbaa252ab33096d8049d846,3.5066575104321585,-3.790061522453211,1.623795523452083,walking
5fbaa252ab33096d8049d846,2.265660838734057,1.0082509245506088,3.5369487647998934,walking
5fbaa252ab33096d8049d846,-2.0107755596266697,4.298590541097637,4.1173449751214095,walking
5fbaa252ab33096d8049d846,-2.8176105965632647,2.6008068727239166,2.8517282080943995,walking
5fbaa252ab33096d8049d846,-5.115003356637287,-0.21535487991056534,2.5319714805101827,walking
5fbaa252ab33096d8049d846,-2.0642645925953618,2.2253458305626443,1.1185153827875065,walking
5fbaa252ab33096d8049d846,-1.3546164112435441,3.311285723912466,2.374442987287268,walking
5fbaa252ab33096d8049d846,-0.6275610486054732,1.4927960471949984,2.359984237043064,walking
5fbaa252ab33096d8049d846,-4.342655531680842,2.6636272391695783,1.3691045081748696,walking
5fbaa252ab33096d8049d846,-5.570778548893778,2.13199884782689,-1.4098293115063367,walking
5fbaa252ab33096d8049d846,-6.05308101691597,0.041849007665176075,-0.26563814574722416,walking
5fbaa252ab33096d8049d846,-6.565887722832537,-0.24742156542288019,0.9727772723690983,walking
5fbaa252ab33096d8049d846,-4.42896145668921,-0.3804889576647632,0.2076021670571064,walking
5fbaa252ab33096d8049d846,2.947564429483101,1.3940734932223418,1.5028287250158001,walking
5fbaa252ab33096d8049d846,10.769035538280969,3.5078192786592295,0.05648760968751394,walking
5fbaa252ab33096d8049d846,12.876271328724945,8.785961050017098,-4.496420908768646,walking
5fbaa252ab33096d8049d846,13.350804055803902,9.18052244823863,-4.272273937571141,walking
5fbaa252ab33096d8049d846,4.480031317773443,1.3492002898536768,3.090616232646978,walking
5fbaa252ab33096d8049d846,-2.0655779965976633,-3.042320090540972,2.9092986090619357,walking
5fbaa252ab33096d8049d846,-1.1056871069583325,-4.265134160392979,0.7629187004505248,walking
5fbaa252ab33096d8049d846,3.1246995981071906,-4.141736279334651,-0.5836023710438092,walking
5fbaa252ab33096d8049d846,2.3103935545523684,-7.452141479173535,0.6854445931090926,walking
5fbaa252ab33096d8049d846,2.8678292998756225,-9.364550795263229,-0.5348285587422228,walking
5fbaa252ab33096d8049d846,2.081341394767805,-10.801932592375941,-1.3050700948781653,walking
5fbaa252ab33096d8049d846,2.372858467653646,-11.13288444899589,-1.7628633665116304,walking
5fbaa252ab33096d8049d846,2.070762699776582,-9.440902805969337,-1.294217153986955,walking
5fbaa252ab33096d8049d846,1.906896022814478,-9.223788537324989,-1.1728362749973646,walking
5fbaa252ab33096d8049d846,1.738315022723104,-7.3288856285244925,-0.6330633179514735,walking
5fbaa252ab33096d8049d846,2.8696438358262077,-6.278411655622687,-0.7627987416189781,walking
5fbaa252ab33096d8049d846,3.525613124905012,-1.9302467929893994,0.6256145965790447,walking
5fbaa252ab33096d8049d846,1.3004952408954717,0.6076465012004453,1.4562346845376122,walking
5fbaa252ab33096d8049d846,-2.609077830555763,3.94291079065325,2.7729147474055167,walking
5fbaa252ab33096d8049d846,-5.56716196613471,10.888318467360126,7.855316191963267,walking
5fbaa252ab33096d8049d846,-24.31133005752779,30.331325618654915,24.787559543981487,walking
5fbaa252ab33096d8049d846,-22.40647512093286,15.748075810298747,9.032169172697584,walking
5fbaa252ab33096d8049d846,-1.885317968599285,-8.782142165544538,-10.329891643432997,walking
5fbaa252ab33096d8049d846,0.2750979579179438,-5.809361237687695,-4.109626093874068,walking
5fbaa252ab33096d8049d846,7.582711529977178,-8.064813591636394,-13.031655476467598,walking
5fbaa252ab33096d8049d846,6.746857809080918,3.1317572613078903,-11.970563073118559,walking
5fbaa252ab33096d8049d846,7.327586979741632,8.305494080814666,-12.332309403759323,walking
5fbaa252ab33096d8049d846,-4.341855022645918,17.399182069651232,-1.045346118665433,walking
5fbaa252ab33096d8049d846,-4.969349680849873,2.094580411900761,11.378913562720875,walking
5fbaa252ab33096d8049d846,10.987349161789163,-10.51432653992768,1.605411018388257,walking
5fbaa252ab33096d8049d846,14.471515688859657,-5.343629728263614,-11.141471458324126,walking
5fbaa252ab33096d8049d846,10.910010328832936,-9.80225293955863,-6.50850295119173,walking
5fbaa252ab33096d8049d846,3.548745818528903,-1.2293801090443575,-3.4005557295605637,walking
5fbaa252ab33096d8049d846,-6.742278714813066,3.766871840429239,-2.48186127501795,walking
5fbaa252ab33096d8049d846,-14.026666462502694,11.106311334431911,3.0169941306644836,walking
